"start","attribute","end","recallloc"
0,"rfc",8,0.00480422772039395
0,"loc",29,0.0045585136946945
8.6875,"amc",15.489285714,0.00163191109183115
0,"amc",8.6875,0.0010189033382491
29,"loc",55,0.00090745278004641
1,"lcom3",2,0.000896811281684393
0.555555556,"cam",0.625,0.000846690032686173
0,"avg_cc",0.5,0.000839009684162626
0.5,"avg_cc",0.6667,0.000827799170340607
0,"max_cc",1,0.00081514985834286
0,"lcom",1,0.000810784812213992
55,"loc",96,0.00081020231686701
96,"loc",197,0.00074525114116581
0.625,"cam",0.666666667,0.000734802939211757
1,"ic",2,0.000723658091653308
20,"rfc",33,0.000704000704000704
15.489285714,"amc",28.66666667,0.000700549931696382
0,"cbm",1,0.000682264134466074
0.8652252254,"mfa",0.933333333,0.000666882751580587
0,"ce",3,0.0006655943202618
8,"rfc",14,0.000655900845885918
1,"cbm",3,0.000625508225433164
13,"ce",18,0.000623955711707335
0,"ic",1,0.000621565402368232
5,"dit",9,0.000605429227505032
0.666666667,"cam",1,0.00060457055338358
1,"lcom",3,0.000601513280780068
1,"npm",2,0.000600985389251433
3,"dit",5,0.000593943893514345
0,"cbo",4,0.000593325092707046
14,"cbo",20,0.000588996669623769
0,"npm",1,0.00055972798890569
0,"mfa",0.857142857,0.000554700947566464
0.6667,"avg_cc",1.4286,0.000553997759249287
0,"dit",1,0.000538889167125758
1,"dit",3,0.000525934592456404
18,"ce",76,0.000523941521542637
9,"cbo",14,0.000522853255903673
20,"cbo",601,0.000515148458253472
2,"npm",3,0.00051495326186109
0.9376111112,"lcom3",1,0.000499052912595242
3,"cbm",19,0.000485197621761498
3,"lcom",8,0.000484280194694675
14,"rfc",20,0.000479882124728799
28.66666667,"amc",49.7,0.000477814873953646
0.933333333,"mfa",1,0.000476174603703686
8,"ce",13,0.000475070897059893
2,"ic",6,0.000474507641832594
1,"max_cc",4,0.000470471386191665
0.375,"cam",0.555555556,0.000465878279915568
0,"ca",1,0.000433525247558777
1,"ca",549,0.000396708575367449
49.7,"amc",636.2,0.000393693428473965
0,"lcom3",0.9376111112,0.000375460732624365
33,"rfc",309,0.00037100423720376
0,"noc",467,0.000363354618076892
197,"loc",7114,0.000356520970352062
8,"lcom",8788,0.000352256980376408
4,"cbo",9,0.00034511827372971
0.166666667,"dam",1,0.000311688311688312
3,"npm",136,0.000299361163277566
3,"ce",8,0.000285598686246043
0,"dam",0.166666667,0.000279957656404469
0,"cam",0.375,0.000270493753819868
1.4286,"avg_cc",30.5,0.000267140656722953
4,"max_cc",121,0.000255772284997282
0.857142857,"mfa",0.8652252254,0.000161838485191779
0,"moa",9,0.000157425419707414
